timestamp,experiment_id,source_location,protocol,dst_ip,packet_size,probe_index,success,rtt_ms,send_timestamp,recv_timestamp
2026-07-13T02:27:45,372eba0d3715450f8f6e1633445df484,sg,tcp,8.8.8.8,1024,12,False,,88495.656,
2026-07-13T02:27:45,372eba0d3715450f8f6e1633445df484,sg,tcp,8.8.8.8,1024,13,False,,88496.921,
2026-07-13T02:27:45,372eba0d3715450f8f6e1633445df484,sg,tcp,8.8.8.8,1024,14,False,,88498.203,
2026-07-13T02:27:45,372eba0d3715450f8f6e1633445df484,sg,tcp,8.8.8.8,1024,15,False,,88499.468,
2026-07-13T02:27:45,372eba0d3715450f8f6e1633445df484,sg,tcp,8.8.8.8,1024,16,False,,88500.75,
2026-07-13T02:27:45,372eba0d3715450f8f6e1633445df484,sg,tcp,8.8.8.8,1024,17,False,,88502.031,
2026-07-13T02:27:45,372eba0d3715450f8f6e1633445df484,sg,tcp,8.8.8.8,1024,18,False,,88503.312,
2026-07-13T02:27:45,372eba0d3715450f8f6e1633445df484,sg,tcp,8.8.8.8,1024,19,False,,88504.578,
2026-07-13T02:27:45,372eba0d3715450f8f6e1633445df484,sg,tcp,8.8.8.8,1024,20,False,,88505.843,
2026-07-13T02:27:45,372eba0d3715450f8f6e1633445df484,sg,tcp,8.8.8.8,1024,21,False,,88507.125,
2026-07-13T02:27:45,372eba0d3715450f8f6e1633445df484,sg,tcp,8.8.8.8,1024,22,False,,88508.39,
2026-07-13T02:27:45,372eba0d3715450f8f6e1633445df484,sg,tcp,8.8.8.8,1024,23,False,,88509.718,
2026-07-13T02:27:45,372eba0d3715450f8f6e1633445df484,sg,tcp,8.8.8.8,1024,24,False,,88510.984,
2026-07-13T02:27:45,372eba0d3715450f8f6e1633445df484,sg,tcp,8.8.8.8,1024,25,False,,88512.25,
2026-07-13T02:27:45,372eba0d3715450f8f6e1633445df484,sg,tcp,8.8.8.8,1024,26,False,,88513.531,
2026-07-13T02:27:45,372eba0d3715450f8f6e1633445df484,sg,tcp,8.8.8.8,1024,27,False,,88514.828,
2026-07-13T02:27:45,372eba0d3715450f8f6e1633445df484,sg,tcp,8.8.8.8,1024,28,False,,88516.093,
2026-07-13T02:27:45,372eba0d3715450f8f6e1633445df484,sg,tcp,8.8.8.8,1024,29,False,,88517.39,
2026-07-13T02:28:24,9981238ded1c4608992a9989552161ad,sg,tcp,8.8.8.8,1400,0,False,,88518.562,
2026-07-13T02:28:24,9981238ded1c4608992a9989552161ad,sg,tcp,8.8.8.8,1400,1,False,,88519.843,
2026-07-13T02:28:24,9981238ded1c4608992a9989552161ad,sg,tcp,8.8.8.8,1400,2,False,,88521.171,
2026-07-13T02:28:24,9981238ded1c4608992a9989552161ad,sg,tcp,8.8.8.8,1400,3,False,,88522.437,
2026-07-13T02:28:24,9981238ded1c4608992a9989552161ad,sg,tcp,8.8.8.8,1400,4,False,,88523.734,
2026-07-13T02:28:24,9981238ded1c4608992a9989552161ad,sg,tcp,8.8.8.8,1400,5,False,,88525.0,
2026-07-13T02:28:24,9981238ded1c4608992a9989552161ad,sg,tcp,8.8.8.8,1400,6,False,,88526.265,
2026-07-13T02:28:24,9981238ded1c4608992a9989552161ad,sg,tcp,8.8.8.8,1400,7,False,,88527.562,
2026-07-13T02:28:24,9981238ded1c4608992a9989552161ad,sg,tcp,8.8.8.8,1400,8,False,,88528.812,
2026-07-13T02:28:24,9981238ded1c4608992a9989552161ad,sg,tcp,8.8.8.8,1400,9,False,,88530.093,
2026-07-13T02:28:24,9981238ded1c4608992a9989552161ad,sg,tcp,8.8.8.8,1400,10,False,,88531.375,
2026-07-13T02:28:24,9981238ded1c4608992a9989552161ad,sg,tcp,8.8.8.8,1400,11,False,,88532.64,
2026-07-13T02:28:24,9981238ded1c4608992a9989552161ad,sg,tcp,8.8.8.8,1400,12,False,,88533.906,
